ID,Age,Agency,Agency Type,Commision (in value),Destination,Distribution Channel,Duration,Gender,Net Sales,Product Name,Claim
58985,25,CWT,Travel Agency,11.88,MALAYSIA,Online,14,,19.8,Rental Vehicle Excess Insurance,1
22822,32,EPX,Travel Agency,0,MALAYSIA,Online,3,,10,Cancellation Plan,0
4140,46,EPX,Travel Agency,0,SINGAPORE,Online,4,,17,Cancellation Plan,0
27484,36,EPX,Travel Agency,0,HONG KONG,Online,10,,41,2 way Comprehensive Plan,0
53947,57,JZI,Airlines,14,CHINA,Online,93,M,40,Basic Plan,0
24865,35,EPX,Travel Agency,0,INDIA,Online,27,,24,Cancellation Plan,0
30270,38,JZI,Airlines,10.5,MALAYSIA,Online,26,M,30,Basic Plan,0
58761,26,C2B,Airlines,6.75,SINGAPORE,Online,8,M,27,Bronze Plan,1
62851,35,EPX,Travel Agency,0,JAPAN,Online,15,,76,2 way Comprehensive Plan,0
51715,26,EPX,Travel Agency,0,THAILAND,Online,10,,20,2 way Comprehensive Plan,0
53539,53,JZI,Airlines,6.3,INDONESIA,Online,7,M,18,Basic Plan,0
48231,39,C2B,Airlines,8.38,SINGAPORE,Online,10,M,33.5,Gold Plan,0
46708,54,JZI,Airlines,9.1,CHINA,Online,13,M,26,Basic Plan,0
50897,35,RAB,Airlines,6,BRUNEI DARUSSALAM,Online,7,,15,Value Plan,0
2807,36,EPX,Travel Agency,0,INDONESIA,Online,7,,10,Cancellation Plan,0
32946,36,EPX,Travel Agency,0,CHINA,Online,18,,20,Cancellation Plan,0
59538,50,C2B,Airlines,17.38,SINGAPORE,Online,30,M,69.5,Bronze Plan,1
7803,43,JZI,Airlines,7.7,CHINA,Online,17,M,22,Basic Plan,0
29262,26,CWT,Travel Agency,41.58,AUSTRALIA,Online,10,,69.3,Rental Vehicle Excess Insurance,1
28089,30,C2B,Airlines,10.13,SINGAPORE,Online,22,F,40.5,Bronze Plan,1
53666,36,EPX,Travel Agency,0,CHINA,Online,49,,54,2 way Comprehensive Plan,0
17526,61,JZI,Airlines,6.3,THAILAND,Online,3,F,18,Basic Plan,0
39409,36,EPX,Travel Agency,0,SINGAPORE,Online,4,,20,1 way Comprehensive Plan,0
35504,36,EPX,Travel Agency,0,SRI LANKA,Online,10,,24,2 way Comprehensive Plan,0
1342,36,EPX,Travel Agency,0,MALAYSIA,Online,22,,16,Cancellation Plan,0
28717,118,CCR,Travel Agency,9.57,THAILAND,Offline,15,F,29,Comprehensive Plan,1
16077,29,EPX,Travel Agency,0,THAILAND,Online,75,,19,Cancellation Plan,0
42658,33,C2B,Airlines,17.25,SINGAPORE,Online,27,M,69,Gold Plan,1
57219,36,EPX,Travel Agency,0,MALAYSIA,Online,15,,37,2 way Comprehensive Plan,0
16141,54,JZI,Airlines,15.75,"KOREA, REPUBLIC OF",Online,12,M,45,Value Plan,0
63057,48,EPX,Travel Agency,0,CHINA,Online,11,,24,Cancellation Plan,0
44276,42,CWT,Travel Agency,23.76,THAILAND,Online,61,,39.6,Rental Vehicle Excess Insurance,0
61212,40,JZI,Airlines,10.5,VIET NAM,Online,13,M,30,Basic Plan,0
27815,48,EPX,Travel Agency,0,CANADA,Online,106,,80,Cancellation Plan,0
6180,34,JZI,Airlines,6.3,INDONESIA,Online,12,M,18,Basic Plan,0
45223,38,EPX,Travel Agency,0,THAILAND,Online,2,,10,Cancellation Plan,0
37191,36,EPX,Travel Agency,0,CHINA,Online,10,,39,2 way Comprehensive Plan,1
35502,36,EPX,Travel Agency,0,JAPAN,Online,19,,51,2 way Comprehensive Plan,0
27935,36,EPX,Travel Agency,0,THAILAND,Online,11,,44,2 way Comprehensive Plan,0
28787,36,EPX,Travel Agency,0,THAILAND,Online,14,,20,2 way Comprehensive Plan,0
33335,36,EPX,Travel Agency,0,MALAYSIA,Online,21,,10,Cancellation Plan,0
4309,30,CWT,Travel Agency,17.82,THAILAND,Online,4,,0,Rental Vehicle Excess Insurance,0
4702,48,SSI,Airlines,0.22,SINGAPORE,Online,25,,0.78,Ticket Protector,0
16179,36,EPX,Travel Agency,0,CHINA,Online,14,,40,2 way Comprehensive Plan,0
50327,22,ADM,Travel Agency,55.48,FRANCE,Online,76,M,146,Value Plan,0
16894,23,EPX,Travel Agency,0,THAILAND,Online,42,,10,Cancellation Plan,0
29942,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,11,,80,Cancellation Plan,0
34015,31,CWT,Travel Agency,11.88,SINGAPORE,Online,195,,0,Rental Vehicle Excess Insurance,0
61814,27,JZI,Airlines,6.3,VIET NAM,Online,55,M,18,Basic Plan,0
34452,36,EPX,Travel Agency,0,PHILIPPINES,Online,14,,20,2 way Comprehensive Plan,0
47664,37,EPX,Travel Agency,0,MALAYSIA,Online,3,,20,2 way Comprehensive Plan,0
9192,26,EPX,Travel Agency,0,INDONESIA,Online,15,,10,Cancellation Plan,0
42658,33,C2B,Airlines,17.25,SINGAPORE,Online,27,M,69,Gold Plan,1
31886,36,EPX,Travel Agency,0,INDIA,Online,60,,30,2 way Comprehensive Plan,0
1672,36,EPX,Travel Agency,0,MALAYSIA,Online,2,,13,Cancellation Plan,0
60757,51,JZI,Airlines,9.1,CHINA,Online,15,F,26,Basic Plan,0
31475,48,SSI,Airlines,0.69,SINGAPORE,Online,147,,2.47,Ticket Protector,0
61221,37,C2B,Airlines,11.38,SINGAPORE,Online,25,M,45.5,Bronze Plan,1
49752,28,C2B,Airlines,9.25,SINGAPORE,Online,8,M,37,Silver Plan,1
5570,36,EPX,Travel Agency,0,AUSTRALIA,Online,12,,38,Cancellation Plan,0
19091,53,EPX,Travel Agency,0,THAILAND,Online,158,,10,Cancellation Plan,0
25839,57,JZI,Airlines,9.1,CHINA,Online,9,M,26,Basic Plan,1
57861,49,EPX,Travel Agency,0,HONG KONG,Online,36,,25,Cancellation Plan,0
19842,37,RAB,Airlines,6,BRUNEI DARUSSALAM,Online,3,,15,Value Plan,0
37147,68,CWT,Travel Agency,17.82,UNITED KINGDOM,Online,4,,0,Rental Vehicle Excess Insurance,0
6117,36,EPX,Travel Agency,0,MALAYSIA,Online,11,,10,Cancellation Plan,0
62799,30,C2B,Airlines,4,SINGAPORE,Online,4,F,16,Bronze Plan,0
4475,56,EPX,Travel Agency,0,MALAYSIA,Online,22,,23,Cancellation Plan,0
29620,71,C2B,Airlines,3.38,SINGAPORE,Online,4,F,13.5,Bronze Plan,0
37139,65,C2B,Airlines,22.75,SINGAPORE,Online,16,M,91,Gold Plan,0
47580,59,C2B,Airlines,34.38,SINGAPORE,Online,59,F,137.5,Silver Plan,1
63270,35,EPX,Travel Agency,0,CHINA,Online,6,,50,Cancellation Plan,0
61832,29,C2B,Airlines,44.5,SINGAPORE,Online,79,F,178,Bronze Plan,1
53355,49,C2B,Airlines,8.85,SINGAPORE,Online,46,F,35.4,Silver Plan,1
32811,42,EPX,Travel Agency,0,THAILAND,Online,6,,29,Cancellation Plan,0
6631,36,EPX,Travel Agency,0,SINGAPORE,Online,25,,10,Cancellation Plan,0
25607,36,EPX,Travel Agency,0,MALAYSIA,Online,42,,10,Cancellation Plan,0
38267,78,CCR,Travel Agency,9.57,MALAYSIA,Offline,238,F,29,Comprehensive Plan,0
60414,84,C2B,Airlines,4,SINGAPORE,Online,12,F,16,Bronze Plan,0
35484,34,CWT,Travel Agency,47.52,AUSTRALIA,Online,13,,79.2,Rental Vehicle Excess Insurance,0
8940,31,CWT,Travel Agency,23.76,AUSTRALIA,Online,7,,39.6,Rental Vehicle Excess Insurance,1
52818,34,C2B,Airlines,11.88,SINGAPORE,Online,17,F,47.5,Silver Plan,0
40509,36,EPX,Travel Agency,0,SINGAPORE,Online,40,,35,Cancellation Plan,0
10508,36,EPX,Travel Agency,0,INDONESIA,Online,7,,21,Cancellation Plan,0
55893,50,C2B,Airlines,21.5,SINGAPORE,Online,27,F,86,Bronze Plan,1
18485,40,EPX,Travel Agency,0,INDONESIA,Online,13,,15,Cancellation Plan,0
34268,36,EPX,Travel Agency,0,HONG KONG,Online,27,,13,Cancellation Plan,1
16833,61,EPX,Travel Agency,0,THAILAND,Online,27,,37,2 way Comprehensive Plan,0
5943,36,EPX,Travel Agency,0,MALAYSIA,Online,2,,0,1 way Comprehensive Plan,0
45369,41,CWT,Travel Agency,77.22,CZECH REPUBLIC,Online,14,,128.7,Rental Vehicle Excess Insurance,1
7595,24,EPX,Travel Agency,0,JAPAN,Online,87,,44,Cancellation Plan,0
23257,72,EPX,Travel Agency,0,UNITED STATES,Online,6,,20,1 way Comprehensive Plan,0
41297,54,EPX,Travel Agency,0,MALAYSIA,Online,84,,20,2 way Comprehensive Plan,0
51016,36,EPX,Travel Agency,0,HONG KONG,Online,22,,47,2 way Comprehensive Plan,0
58233,47,CWT,Travel Agency,5.94,THAILAND,Online,1,,9.9,Rental Vehicle Excess Insurance,0
14799,52,CWT,Travel Agency,53.46,SWEDEN,Online,22,,89.1,Rental Vehicle Excess Insurance,0
47332,36,EPX,Travel Agency,0,INDIA,Online,65,,35,Cancellation Plan,0
15727,73,JZI,Airlines,7.7,CHINA,Online,3,F,22,Basic Plan,0
8052,36,EPX,Travel Agency,0,HONG KONG,Online,15,,15,Cancellation Plan,0
41442,43,C2B,Airlines,20.38,SINGAPORE,Online,45,F,81.5,Silver Plan,1
57549,26,C2B,Airlines,22.13,SINGAPORE,Online,28,F,88.5,Silver Plan,0
38671,29,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
53545,35,JZI,Airlines,7.7,INDONESIA,Online,12,F,22,Basic Plan,0
16327,48,SSI,Airlines,3.15,SINGAPORE,Online,166,,11.24,Ticket Protector,0
34497,36,EPX,Travel Agency,0,ROMANIA,Online,33,,10,Cancellation Plan,0
21483,30,CWT,Travel Agency,23.76,UNITED STATES,Online,15,,39.6,Rental Vehicle Excess Insurance,0
57673,36,EPX,Travel Agency,0,INDIA,Online,5,,56,Cancellation Plan,0
39094,36,EPX,Travel Agency,0,JAPAN,Online,13,,35,Cancellation Plan,0
25921,36,EPX,Travel Agency,0,CHINA,Online,122,,20,2 way Comprehensive Plan,0
10513,36,EPX,Travel Agency,0,MYANMAR,Online,25,,10,Cancellation Plan,0
8277,36,EPX,Travel Agency,0,"TAIWAN, PROVINCE OF CHINA",Online,2,,38,1 way Comprehensive Plan,0
37575,50,JZI,Airlines,12.95,PHILIPPINES,Online,168,F,37,Basic Plan,0
38883,36,EPX,Travel Agency,0,SRI LANKA,Online,10,,36,2 way Comprehensive Plan,0
33065,28,CWT,Travel Agency,17.82,AUSTRALIA,Online,96,,29.7,Rental Vehicle Excess Insurance,0
48601,25,LWC,Travel Agency,55.09,UNITED KINGDOM,Online,14,F,84.75,Single Trip Travel Protect Silver,0
27660,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,53,,80,Cancellation Plan,0
52730,36,EPX,Travel Agency,0,PHILIPPINES,Online,74,,33,Cancellation Plan,0
38784,30,C2B,Airlines,8.63,SINGAPORE,Online,18,F,34.5,Bronze Plan,1
35065,28,C2B,Airlines,13.38,SINGAPORE,Online,36,M,53.5,Bronze Plan,0
38390,36,EPX,Travel Agency,0,VIET NAM,Online,8,,25,Cancellation Plan,0
32703,35,C2B,Airlines,5.88,SINGAPORE,Online,9,F,23.5,Bronze Plan,0
20749,51,JZI,Airlines,9.1,HONG KONG,Online,195,F,26,Basic Plan,0
36280,35,C2B,Airlines,4.25,SINGAPORE,Online,13,F,17,Bronze Plan,0
16157,31,CWT,Travel Agency,11.88,MALAYSIA,Online,2,,19.8,Rental Vehicle Excess Insurance,0
12298,36,EPX,Travel Agency,0,CHINA,Online,42,,28,2 way Comprehensive Plan,0
24061,36,EPX,Travel Agency,0,INDONESIA,Online,2,,16,Cancellation Plan,0
4246,42,EPX,Travel Agency,0,INDONESIA,Online,36,,10,Cancellation Plan,0
605,29,C2B,Airlines,27,SINGAPORE,Online,23,M,108,Silver Plan,0
59279,35,EPX,Travel Agency,0,UNITED ARAB EMIRATES,Online,61,,28,Cancellation Plan,1
30145,36,C2B,Airlines,5.88,SINGAPORE,Online,8,M,23.5,Bronze Plan,1
27911,57,CWT,Travel Agency,17.82,MALAYSIA,Online,7,,29.7,Rental Vehicle Excess Insurance,0
54756,29,C2B,Airlines,23.75,SINGAPORE,Online,62,M,95,Silver Plan,0
39229,24,C2B,Airlines,89.38,SINGAPORE,Online,176,M,-357.5,Gold Plan,0
45052,36,EPX,Travel Agency,0,MALAYSIA,Online,9,,10,Cancellation Plan,0
18431,36,EPX,Travel Agency,0,MALAYSIA,Online,266,,10,Cancellation Plan,1
25981,36,EPX,Travel Agency,0,PHILIPPINES,Online,2,,10,Cancellation Plan,0
32077,36,EPX,Travel Agency,0,SINGAPORE,Online,117,,45,2 way Comprehensive Plan,0
56805,44,LWC,Travel Agency,149.37,UNITED STATES,Online,366,M,229.8,Annual Travel Protect Silver,1
2122,36,EPX,Travel Agency,0,"TAIWAN, PROVINCE OF CHINA",Online,35,,112,2 way Comprehensive Plan,0
17609,36,EPX,Travel Agency,0,MALAYSIA,Online,8,,20,2 way Comprehensive Plan,0
42131,36,EPX,Travel Agency,0,HONG KONG,Online,8,,0,Cancellation Plan,0
11776,36,EPX,Travel Agency,0,JAPAN,Online,37,,69,Cancellation Plan,0
56304,39,C2B,Airlines,54,SINGAPORE,Online,365,M,216,Annual Silver Plan,1
39007,38,C2B,Airlines,69.71,SINGAPORE,Online,368,F,278.85,Annual Gold Plan,0
24351,64,JZI,Airlines,6.3,INDONESIA,Online,2,M,18,Basic Plan,0
44929,28,C2B,Airlines,15,SINGAPORE,Online,20,F,60,Bronze Plan,0
63204,30,C2B,Airlines,8.38,SINGAPORE,Online,26,M,33.5,Bronze Plan,0
27746,48,CWT,Travel Agency,83.16,UNITED KINGDOM,Online,69,,138.6,Rental Vehicle Excess Insurance,0
27598,67,CWT,Travel Agency,89.1,UNITED KINGDOM,Online,119,,148.5,Rental Vehicle Excess Insurance,0
39357,36,EPX,Travel Agency,0,SPAIN,Online,11,,26,Cancellation Plan,0
37191,36,EPX,Travel Agency,0,CHINA,Online,10,,39,2 way Comprehensive Plan,1
33993,22,C2B,Airlines,9.13,SINGAPORE,Online,9,M,36.5,Gold Plan,1
57172,53,C2B,Airlines,7.38,SINGAPORE,Online,18,M,29.5,Silver Plan,1
51843,40,C2B,Airlines,4,SINGAPORE,Online,6,F,16,Bronze Plan,1
4106,36,EPX,Travel Agency,0,NEPAL,Online,25,,54,2 way Comprehensive Plan,1
29139,36,EPX,Travel Agency,0,SINGAPORE,Online,30,,10,Cancellation Plan,0
33447,42,C2B,Airlines,63.21,SINGAPORE,Online,364,M,252.85,Annual Silver Plan,1
11407,36,JZI,Airlines,7.7,THAILAND,Online,97,M,22,Basic Plan,0
45067,29,EPX,Travel Agency,0,INDIA,Online,2,,11,Cancellation Plan,0
47659,36,EPX,Travel Agency,0,CHINA,Online,54,,40,2 way Comprehensive Plan,0
40480,36,EPX,Travel Agency,0,CHINA,Online,25,,26,Cancellation Plan,0
37584,53,C2B,Airlines,13.38,SINGAPORE,Online,128,F,53.5,Bronze Plan,1
49921,53,C2B,Airlines,54,SINGAPORE,Online,386,M,216,Annual Silver Plan,0
29858,31,CWT,Travel Agency,17.82,ITALY,Online,49,,29.7,Rental Vehicle Excess Insurance,0
20767,23,C2B,Airlines,5.53,SINGAPORE,Online,27,M,22.1,Bronze Plan,0
56435,40,LWC,Travel Agency,18.85,HONG KONG,Online,7,F,29,Single Trip Travel Protect Gold,0
424,32,C2B,Airlines,46.96,SINGAPORE,Online,365,M,187.85,Annual Silver Plan,1
52658,55,CWT,Travel Agency,29.7,CANADA,Online,61,,49.5,Rental Vehicle Excess Insurance,0
36469,36,EPX,Travel Agency,0,VIET NAM,Online,19,,25,2 way Comprehensive Plan,1
47872,45,EPX,Travel Agency,0,INDONESIA,Online,6,,20,2 way Comprehensive Plan,0
39144,36,EPX,Travel Agency,0,CHINA,Online,6,,43,1 way Comprehensive Plan,0
52237,36,EPX,Travel Agency,0,MYANMAR,Online,7,,20,2 way Comprehensive Plan,0
21572,36,EPX,Travel Agency,0,BRAZIL,Online,18,,10,Cancellation Plan,0
28927,25,C2B,Airlines,15.5,SINGAPORE,Online,66,M,62,Bronze Plan,1
32589,33,JZI,Airlines,9.1,HONG KONG,Online,16,F,26,Basic Plan,0
722,36,EPX,Travel Agency,0,GERMANY,Online,53,,61,Cancellation Plan,0
28106,67,C2B,Airlines,8.38,SINGAPORE,Online,10,M,33.5,Silver Plan,0
57263,36,EPX,Travel Agency,0,SINGAPORE,Online,25,,10,Cancellation Plan,0
28337,41,CWT,Travel Agency,89.1,AUSTRALIA,Online,198,,148.5,Rental Vehicle Excess Insurance,0
63208,28,C2B,Airlines,5.25,SINGAPORE,Online,12,M,21,Bronze Plan,1
60430,64,C2B,Airlines,18,SINGAPORE,Online,15,F,72,Silver Plan,0
23164,36,EPX,Travel Agency,0,VIET NAM,Online,88,,24,2 way Comprehensive Plan,0
28089,30,C2B,Airlines,10.13,SINGAPORE,Online,22,F,40.5,Bronze Plan,1
7100,72,C2B,Airlines,17.15,SINGAPORE,Online,33,M,68.6,Gold Plan,1
39063,36,EPX,Travel Agency,0,HONG KONG,Online,109,,20,2 way Comprehensive Plan,1
32432,36,EPX,Travel Agency,0,SAUDI ARABIA,Online,27,,34,2 way Comprehensive Plan,0
58884,35,EPX,Travel Agency,0,PHILIPPINES,Online,58,,12,Cancellation Plan,0
45681,29,LWC,Travel Agency,20.96,THAILAND,Online,5,F,32.25,Single Trip Travel Protect Gold,0
27612,31,CWT,Travel Agency,59.4,UNITED KINGDOM,Online,38,,99,Rental Vehicle Excess Insurance,0
19838,50,RAB,Airlines,6,BRUNEI DARUSSALAM,Online,6,F,15,Value Plan,0
44075,71,CWT,Travel Agency,100.98,AUSTRALIA,Online,73,,168.3,Rental Vehicle Excess Insurance,1
1126,36,EPX,Travel Agency,0,HONG KONG,Online,14,,40,2 way Comprehensive Plan,0
27563,48,SSI,Airlines,3.41,SINGAPORE,Online,15,,12.16,Ticket Protector,0
26377,47,CWT,Travel Agency,5.94,SWITZERLAND,Online,7,,9.9,Rental Vehicle Excess Insurance,1
21970,56,CWT,Travel Agency,11.88,CANADA,Online,38,,19.8,Rental Vehicle Excess Insurance,0
35596,36,EPX,Travel Agency,0,SINGAPORE,Online,53,,20,1 way Comprehensive Plan,0
20857,34,EPX,Travel Agency,0,THAILAND,Online,4,,11,Cancellation Plan,0
16651,36,EPX,Travel Agency,0,THAILAND,Online,4,,26,2 way Comprehensive Plan,0
37817,36,EPX,Travel Agency,0,THAILAND,Online,93,,20,2 way Comprehensive Plan,1
19992,36,EPX,Travel Agency,0,SINGAPORE,Online,18,,21,Cancellation Plan,0
27830,36,EPX,Travel Agency,0,THAILAND,Online,3,,13,Cancellation Plan,0
28465,25,JZI,Airlines,6.3,THAILAND,Online,6,M,18,Basic Plan,0
30167,31,CWT,Travel Agency,41.58,ITALY,Online,58,,69.3,Rental Vehicle Excess Insurance,1
47464,36,EPX,Travel Agency,0,MALDIVES,Online,7,,36,2 way Comprehensive Plan,0
17622,36,EPX,Travel Agency,0,INDONESIA,Online,13,,34,2 way Comprehensive Plan,0
52576,25,JZI,Airlines,9.1,JAPAN,Online,18,M,26,Basic Plan,0
55528,69,TST,Travel Agency,10.5,THAILAND,Offline,29,F,30,Travel Cruise Protect,0
21272,36,EPX,Travel Agency,0,INDONESIA,Online,3,,43,2 way Comprehensive Plan,0
36543,24,TTW,Travel Agency,0,SINGAPORE,Offline,364,F,97,Individual Comprehensive Plan,1
47660,36,EPX,Travel Agency,0,JAPAN,Online,15,,44,2 way Comprehensive Plan,1
55196,35,C2B,Airlines,64.8,SINGAPORE,Online,373,F,259.2,Annual Silver Plan,0
8955,44,CWT,Travel Agency,47.52,AUSTRALIA,Online,22,,79.2,Rental Vehicle Excess Insurance,0
16667,36,EPX,Travel Agency,0,INDONESIA,Online,9,,0,2 way Comprehensive Plan,0
12982,37,CWT,Travel Agency,23.76,THAILAND,Online,38,,39.6,Rental Vehicle Excess Insurance,0
21782,36,EPX,Travel Agency,0,THAILAND,Online,11,,20,2 way Comprehensive Plan,0
18596,36,EPX,Travel Agency,0,SINGAPORE,Online,31,,25,2 way Comprehensive Plan,0
24973,31,C2B,Airlines,63.21,SINGAPORE,Online,364,F,252.85,Annual Silver Plan,1
34623,36,EPX,Travel Agency,0,CHINA,Online,6,,41,2 way Comprehensive Plan,0
32001,28,CWT,Travel Agency,23.76,SINGAPORE,Offline,3,M,39.6,Rental Vehicle Excess Insurance,0
36398,31,JZI,Airlines,6.3,PHILIPPINES,Online,11,M,18,Basic Plan,0
61435,37,C2B,Airlines,4,SINGAPORE,Online,15,F,16,Bronze Plan,0
56806,64,LWC,Travel Agency,16.25,MALAYSIA,Online,4,M,25,Single Trip Travel Protect Gold,1
7132,36,EPX,Travel Agency,0,NEPAL,Online,56,,83,2 way Comprehensive Plan,0
43368,33,C2B,Airlines,10,SINGAPORE,Online,36,F,40,Bronze Plan,1
1090,35,EPX,Travel Agency,0,SINGAPORE,Online,22,,48,2 way Comprehensive Plan,0
16357,118,JZI,Airlines,9.1,INDONESIA,Online,2,M,26,Value Plan,0
39603,36,EPX,Travel Agency,0,UNITED KINGDOM,Online,82,,57,Cancellation Plan,1
26358,118,CCR,Travel Agency,9.57,MALAYSIA,Offline,2,M,29,Comprehensive Plan,0
55956,52,CWT,Travel Agency,65.34,SOUTH AFRICA,Online,25,,108.9,Rental Vehicle Excess Insurance,0
9015,36,EPX,Travel Agency,0,PHILIPPINES,Online,53,,10,Cancellation Plan,0
40713,36,EPX,Travel Agency,0,CAMBODIA,Online,9,,32,Cancellation Plan,0
3001,36,EPX,Travel Agency,0,INDIA,Online,41,,34,Cancellation Plan,0
7187,36,EPX,Travel Agency,0,JAPAN,Online,4,,22,Cancellation Plan,0
19859,59,JZI,Airlines,12.25,CHINA,Online,24,M,35,Basic Plan,0
61238,36,C2B,Airlines,13.25,SINGAPORE,Online,14,F,53,Bronze Plan,0
38674,33,CWT,Travel Agency,17.82,THAILAND,Online,29,,29.7,Rental Vehicle Excess Insurance,0
42651,48,C2B,Airlines,9.75,SINGAPORE,Online,7,M,39,Silver Plan,0
57172,53,C2B,Airlines,7.38,SINGAPORE,Online,18,M,29.5,Silver Plan,1
32733,52,CWT,Travel Agency,47.52,AUSTRALIA,Online,75,,79.2,Rental Vehicle Excess Insurance,0
33801,54,C2B,Airlines,8.38,SINGAPORE,Online,14,M,33.5,Silver Plan,1
51654,28,C2B,Airlines,4.63,SINGAPORE,Online,27,F,18.5,Silver Plan,1
29285,36,EPX,Travel Agency,0,SINGAPORE,Online,34,,33,2 way Comprehensive Plan,1
7037,36,EPX,Travel Agency,0,JAPAN,Online,9,,0,Cancellation Plan,0
23108,30,C2B,Airlines,63.21,SINGAPORE,Online,365,M,252.85,Annual Silver Plan,1
57747,40,C2B,Airlines,20.38,SINGAPORE,Online,32,M,81.5,Silver Plan,1
43572,36,EPX,Travel Agency,0,CHINA,Online,70,,33,2 way Comprehensive Plan,0
16460,36,EPX,Travel Agency,0,INDONESIA,Online,21,,10,Cancellation Plan,0
40805,36,EPX,Travel Agency,0,JAPAN,Online,64,,49,2 way Comprehensive Plan,0
16832,36,EPX,Travel Agency,0,CHINA,Online,15,,32,2 way Comprehensive Plan,0
9662,36,JZI,Airlines,9.1,"KOREA, REPUBLIC OF",Online,41,F,26,Basic Plan,0
57904,41,TST,Travel Agency,10.5,THAILAND,Offline,15,F,30,Travel Cruise Protect,0
40272,36,EPX,Travel Agency,0,THAILAND,Online,63,,23,2 way Comprehensive Plan,1
49264,36,EPX,Travel Agency,0,HONG KONG,Online,13,,28,2 way Comprehensive Plan,0
53985,48,C2B,Airlines,8.38,SINGAPORE,Online,57,F,33.5,Bronze Plan,0
34982,36,EPX,Travel Agency,0,ITALY,Online,64,,112,2 way Comprehensive Plan,0
57588,35,EPX,Travel Agency,0,INDONESIA,Online,22,,20,2 way Comprehensive Plan,0
19050,30,CWT,Travel Agency,23.76,AUSTRALIA,Online,32,,39.6,Rental Vehicle Excess Insurance,0
18344,30,CWT,Travel Agency,41.58,SWEDEN,Online,58,,69.3,Rental Vehicle Excess Insurance,0
747,53,JZI,Airlines,6.3,MALAYSIA,Online,7,M,18,Basic Plan,0
43874,65,C2B,Airlines,17.25,SINGAPORE,Online,19,M,0,Gold Plan,0
32480,36,EPX,Travel Agency,0,SINGAPORE,Online,6,,42,1 way Comprehensive Plan,0
56790,44,EPX,Travel Agency,0,SINGAPORE,Online,3,,20,1 way Comprehensive Plan,0
35281,36,EPX,Travel Agency,0,"KOREA, REPUBLIC OF",Online,7,,78,2 way Comprehensive Plan,0
35235,48,C2B,Airlines,10.5,SINGAPORE,Online,13,M,42,Silver Plan,0
33692,36,EPX,Travel Agency,0,THAILAND,Online,95,,20,2 way Comprehensive Plan,0
46216,36,EPX,Travel Agency,0,PHILIPPINES,Online,128,,11,Cancellation Plan,0
14923,32,JZI,Airlines,7.7,VIET NAM,Online,22,F,22,Basic Plan,0
23995,36,CWT,Travel Agency,47.52,AUSTRALIA,Online,49,,79.2,Rental Vehicle Excess Insurance,1
33794,53,C2B,Airlines,57.13,SINGAPORE,Online,104,F,228.5,Silver Plan,1
22591,36,EPX,Travel Agency,0,THAILAND,Online,8,,13,Cancellation Plan,0
44272,59,CWT,Travel Agency,47.52,UNITED ARAB EMIRATES,Online,10,,79.2,Rental Vehicle Excess Insurance,0
39611,36,EPX,Travel Agency,0,HONG KONG,Online,32,,14,Cancellation Plan,0
55366,30,C2B,Airlines,6.75,SINGAPORE,Online,13,F,27,Bronze Plan,1
37138,42,C2B,Airlines,8.38,SINGAPORE,Online,26,F,33.5,Silver Plan,0
49625,36,EPX,Travel Agency,0,MALAYSIA,Online,76,,20,2 way Comprehensive Plan,0
34782,50,CWT,Travel Agency,35.64,AUSTRALIA,Online,21,,59.4,Rental Vehicle Excess Insurance,1
29936,36,EPX,Travel Agency,0,AUSTRALIA,Online,6,,15,Cancellation Plan,0
41233,48,ART,Airlines,17.54,UNITED ARAB EMIRATES,Online,127,F,50.1,24 Protect,0
58809,31,CWT,Travel Agency,5.94,AUSTRALIA,Online,5,,9.9,Rental Vehicle Excess Insurance,0
16272,36,EPX,Travel Agency,0,SINGAPORE,Online,88,,11,Cancellation Plan,0
34936,35,CWT,Travel Agency,17.82,MALAYSIA,Online,24,,29.7,Rental Vehicle Excess Insurance,0
14787,67,CCR,Travel Agency,9.57,THAILAND,Offline,77,F,29,Comprehensive Plan,0
45095,42,JZI,Airlines,7.7,MACAO,Online,20,M,22,Basic Plan,0
49606,26,CWT,Travel Agency,29.7,ITALY,Online,74,,49.5,Rental Vehicle Excess Insurance,1
23788,23,C2B,Airlines,63.21,SINGAPORE,Online,376,F,252.85,Annual Silver Plan,1
35139,36,EPX,Travel Agency,0,MYANMAR,Online,8,,10,Cancellation Plan,0
48464,35,C2B,Airlines,54,SINGAPORE,Online,376,M,216,Annual Silver Plan,1
15507,118,EPX,Travel Agency,0,SPAIN,Offline,26,,62,2 way Comprehensive Plan,0
5030,36,EPX,Travel Agency,0,LAO PEOPLE'S DEMOCRATIC REPUBLIC,Online,20,,23,Cancellation Plan,0
13616,36,EPX,Travel Agency,0,MALAYSIA,Online,51,,20,2 way Comprehensive Plan,0
32111,37,EPX,Travel Agency,0,CHINA,Online,110,,30,Cancellation Plan,0
45934,36,EPX,Travel Agency,0,RUSSIAN FEDERATION,Online,31,,52,Cancellation Plan,0
31310,36,EPX,Travel Agency,0,PHILIPPINES,Online,34,,13,Cancellation Plan,0
62977,29,C2B,Airlines,10.25,SINGAPORE,Online,4,F,41,Silver Plan,0
